problem,algo,time,wfomc
z500_2,inc2,4486.07329886267,"130227979991612666759985449977805398434860495911313466019934439642341977609668617588596159198875679464929037000497339581441775773723291479248178963152701956184208059614912512368224452472069402919749075956259481962994217119670775421434985095856989590485080878722158831020104529944939937198942786223736391027985533745119579375143483248096988347828573999744930710707821490895402349941712211007717268438898708674795968534721675774235939580888466255953583563671272220466753170484986775646356556100575735102411841134144550498401586376072316939979494709977292647823180604777858104648940255357715547592981844186374143850417966328346333023729818401030844921385245400156339540200202653397856782519036150224251222948417596038077980479178243194568713272053639171852638090963024419188740289406564260196607574961646517542054232615569085393376489803516093480277167333624606639424624484371210608142491872055963820213738220355726565767051898781510596331422658651430831061829534637199952523368645230802631092317921148017790843006726501423116615700372244176247018956101103347204613072131360406639109589462018658415160180996614782703398801743939908523016841591364019578855097548269588606175188849996427657842377875011034197939635867140779216543408125228594031547672355516765084220238298510693807964912969723092760067999465504665918639964776403835955019288352857835721925507030702461503665732922836773756139488707271385553223018502283244754274803961190438161120181575253796034347677141263996374548933696671556646192005400040016981675289432245469560194403375017500040846610394966750946399158672104728226259053043712468609373406209061522303132040520331130793521003760963059110226902595579218184680995391576356012758707514520756199187232768389569378749980635197380228990259600219184828762219801981340625157283822210691120462053625286527130197870072684063033653645834922403839713478710322913404943783909240539368309187963234317523858243701992125817389138045431529570949529630972721508704828773038575668750856271659266094776589997486975648569361354830961419553405038904919264585155538412621577152332276245912148771445536885183925139364024156160000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
z500_3,inc2,4484.8900857171975,"11016826740840725381034653066599406517163069923413690284542828129098704876500956118445439091883090208637856359432296286294018736149026882326172811630872266609810026986485748341793026003938096327833169491021579668170291371776238813034704882791668566541035822812233674173380043124214458620695608594012504492641950361935806127013290876348779876145176671683021357950219106829463416680499935457616417422359428682352304578373361921389058031621976738458745978719116202895707323479907308641754719188414307959171012934918103868695105900719671519814210993202371758729726689118350794509440464311984134031461026574353859032400315570363384237173759957501392890360851886048343331482958743068998942719598723463317810469954132220336258942435647404844161492497731301495238531396355012180567842814752377718238794412238112137087460611255561438718392213134340612107087379746458672796844862592834264759648170701053191068797465860637931799407359722256659861238533442136457306004411524964054971380774309068891516109729490165326452966411810474535085714359055400377801766828996708926235043787665227452533934910500331530582714295916326773486330813414898777971805134231710780880344259994085905367049272409389572934471490159937912127951132264494966365360963917218908845631809862770819031038142931111779556969597168273067645516360232172709673265226099282973320030651393528805077931749443292987083722344823131563017827113334342039184777451841979253131612955476938513573881440084478020243779619875070885531270874308247359980142074209791992820715944726632576669958869153056867150970679375023432137941179538053187294829592681000406798879570504676588742967605469203312574951067955441934683823082132630666216811367117724300930787248451684910403150460994855503359727042206739473049735460385968395187478232154414984874146859581440000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
z4_1,inc,0.028764965943992138,"0"
z4_2,inc,0.02978804474696517,"0"
z4_3,inc,0.029669955372810364,"24"
z6_1,inc,0.04928881488740444,"60480"
z6_2,inc,0.049119644332677126,"90720"
z6_3,inc,0.04915254097431898,"60480"
z8_1,inc,0.1981922029517591,"5079110400"
z8_2,inc,0.19587603397667408,"1562803200"
z8_3,inc,0.19400983909144998,"195350400"
z10_1,inc,4.8101177252829075,"666172912204800"
z10_2,inc,4.775801443960518,"85406783616000"
z10_3,inc,4.812393676955253,"1178024601600"
z12_1,inc,78.39622537093237,"164300848531852032000"
z12_2,inc,78.72667426802218,"2547299977238016000"
z12_3,inc,79.08920488227159,"12371253358464000"
z14_1,inc,570.0674669318832,"73228328006215085383680000"
z14_2,inc,572.3289343188517,"582498063685801815552000"
z14_3,inc,571.2601816640235,"209647081744708608000"
z16_1,inc,2495.5646907459013,"55525501576872353300291297280000"
z16_2,inc,2498.7873853142373,"36167074793598666862264320000"
z16_3,inc,2486.844495120924,"5389198552309883351040000"
z4_1,rec,0.03919063787907362,"0"
z4_2,rec,0.02998780133202672,"0"
z4_3,rec,0.030048692133277655,"24"
z6_1,rec,0.055947182700037956,"60480"
z6_2,rec,0.05719348508864641,"90720"
z6_3,rec,0.05590282706543803,"60480"
z8_1,rec,0.24876823276281357,"5079110400"
z8_2,rec,0.24921418586745858,"1562803200"
z8_3,rec,0.24736018991097808,"195350400"
z10_1,rec,1.9125892161391675,"666172912204800"
z10_2,rec,1.9443932240828872,"85406783616000"
z10_3,rec,1.9126266902312636,"1178024601600"
z12_1,rec,18.987817010376602,"164300848531852032000"
z12_2,rec,18.87139872694388,"2547299977238016000"
z12_3,rec,18.892483416944742,"12371253358464000"
z14_1,rec,136.8560413401574,"73228328006215085383680000"
z14_2,rec,137.06294416403398,"582498063685801815552000"
z14_3,rec,136.138481807895,"209647081744708608000"
z16_1,rec,728.6117086103186,"55525501576872353300291297280000"
z16_2,rec,735.4821181986481,"36167074793598666862264320000"
z16_3,rec,729.0010818471201,"5389198552309883351040000"
z4_1,ganak,0.01297600893303752,"0"
z4_2,ganak,0.0020807236433029175,"0"
z4_3,ganak,1.025180951692164,"24"
z6_1,ganak,2.6735234446823597,"60480"
z6_2,ganak,4.033271261956543,"90720"
z6_3,ganak,5.6362083200365305,"60480"
z4_1,d4,0.014156632008962333,"0"
z4_2,d4,0.01046414699521847,"0"
z4_3,d4,0.011996329994872212,"24"
z6_1,d4,2.1229520000051707,"60480"
z6_2,d4,3.942671088996576,"90720"
z6_3,d4,3.6740036609990057,"60480"
z5_1,ganak,0.009119094989728183,"120"
z5_1,d4,0.02875040000071749,"120"
z5_1,rec,0.04693763700197451,"120"
z5_1,inc2,0.019288620009319857,"120"
z5_1,inc,0.036622817016905174,"120"
z5_1,inc,0.03902212803950533,"120"
